,TOWN_CODE,LOCATION,ABE_DA,AEN_DA,AREA_TA,UN_NA,LASTMOD,POLY_LIST,splitArea
,2106,起安中路4段320巷15弄175-15號(對面),2018.01.15,2018.04.14,3,台灣自來水公司台南服務所,2018-11-05T16:23:44.793,"[120.16227583359752, 23.05675370882283]",182.0
,2106,義吉街118巷16弄1號(旁),2018.01.15,2018.03.15,4.2,台灣電力公司台南區營業處,2018-08-06T16:50:47.760,"[120.19659507496618, 23.03261117176678]",132.0
,2108,起復興路1巷30弄140號(對面),2018.01.15,2018.04.14,0.9,台灣自來水股份有限公司第六區管理處永康服務所,2018-12-10T14:30:25.963,"[120.2496211628776, 22.993239799656486]",65.0
,2101,起勝利路(台南一中前),2018.01.15,2018.03.15,7.04,台灣電力公司台南區營業處,2018-08-30T09:07:15.683,"[120.21797990950633, 22.99398877954066]",62.0
,2101,起東寧路357號,2018.01.15,2018.04.10,2,台灣自來水公司台南給水廠,2019-02-21T15:05:29.657,"[120.22845748716657, 22.989999567316207]",63.0
,2101,起東門路2段136號,2018.01.15,2018.04.10,2,台灣自來水公司台南給水廠,2019-02-13T14:36:27.540,"[120.22091984058727, 22.985947194059563]",44.0
,2106,義吉街86巷1號,2018.01.15,2018.04.15,12,台灣自來水公司台南服務所,2018-05-25T11:16:32.133,"[120.19600691789293, 23.03127326302702]",132.0
,2106,海環街532號(等10戶),2018.01.15,2018.04.17,57.6,台灣自來水公司台南服務所,2018-05-30T16:09:36.857,"[120.18290801660008, 23.04207001776872]",149.0
,2106,起安中路4段94巷22號(等2戶),2018.01.16,2018.04.16,6,台灣自來水公司台南服務所,2018-04-25T14:06:56.143,"[120.1720037138865, 23.049875494564954]",165.0
,2106,溪東1街(東100公尺),2018.01.16,2018.03.16,1.2,台灣電力公司台南區營業處,2018-07-31T15:30:17.023,"[120.20120174425045, 23.02652501518244]",132.0
,2106,起海佃路1段158巷168號訖海佃路1段158巷198號,2018.01.16,2018.04.16,51.6,欣南天然氣股份有限公司,2019-02-15T18:25:16.957,"[120.19769259034132, 23.025173891372237]",132.0
,2104,起小東路(與勝利路交叉口),2018.01.16,2018.03.16,18.44,台灣電力公司台南區營業處,2018-07-31T09:51:14.610,"[120.21854563277631, 23.00100175554563]",80.0
,2108,起中山路(與八德街交叉口),2018.01.16,2018.03.16,12,台灣電力公司台南區營業處,2018-05-31T15:37:02.253,"[120.2542355677564, 23.03697330622379]",156.0
,2101,起東寧路西段23-25號(對面),2018.01.16,2018.03.16,10.88,台灣電力公司台南區營業處,2018-08-30T09:07:48.747,"[120.21855255905538, 22.992316931249427]",62.0
,2102,起民族路3段14號(前),2018.01.16,2018.04.30,2.09,台灣自來水公司台南給水廠,2019-01-14T11:33:23.753,"[120.19922491592747, 22.99779002230942]",78.0
,2102,起民生路1段41號(前),2018.01.16,2018.04.30,3.45,台灣自來水公司台南給水廠,2019-01-14T11:31:39.257,"[120.20360182112458, 22.99310511790743]",61.0
,2104,起西門路4段171巷19弄6號(前),2018.01.16,2018.04.16,1.38,欣南天然氣股份有限公司,2019-02-27T15:56:47.277,"[120.20700540108433, 23.010314624152095]",97.0
,2107,起國平西路漁光段869-1地號(與)訖健康路3段(交叉口以南約15M處),2018.01.17,2018.03.19,85.84,台灣電力公司台南區營業處,2018-08-06T17:02:06.243,"[120.16998723457176, 22.983989581994184]",39.0
,2106,起海佃路1段157巷口-26號,2018.01.17,2018.07.15,160.8,龍湶水資源股份有限公司,2019-01-02T09:43:32.297,"[120.19085089712011, 23.023355450656666]",113.0
,2106,起海佃路1段179巷口-50號,2018.01.17,2018.07.15,188.4,龍湶水資源股份有限公司,2019-01-10T17:53:01.140,"[120.19094979563712, 23.023834408148936]",113.0
,2106,國安街56巷22-53號,2018.01.17,2018.07.15,228,龍湶水資源股份有限公司,2019-01-10T17:52:30.530,"[120.19001754707024, 23.023763983385198]",113.0
,2106,起府安路6段72號(旁)訖府安路6段71巷36之2號,2018.01.17,2018.07.15,181.2,龍湶水資源股份有限公司,2019-01-10T17:51:53.470,"[120.18875559435023, 23.01928546331944]",113.0
,2106,大安街201巷口-227-1號,2018.01.17,2018.07.15,78,龍湶水資源股份有限公司,2019-01-10T17:51:09.243,"[120.19424900726318, 23.0347046173674]",150.0
,2106,大安街215巷口-16號,2018.01.17,2018.07.15,61.2,龍湶水資源股份有限公司,2019-01-10T17:50:40.197,"[120.1938570694614, 23.03488410962676]",150.0
,2106,起海佃路2段150巷28弄口-49號,2018.01.17,2018.07.15,165.6,龍湶水資源股份有限公司,2019-01-10T17:47:30.197,"[120.19136758097133, 23.032746772949874]",131.0
,2106,起海佃路2段150巷39弄口-30號,2018.01.17,2018.07.15,168,龍湶水資源股份有限公司,2018-10-05T15:09:05.390,"[120.19046162996075, 23.033753878670293]",149.0
,2106,起大安街27號(側邊)訖海佃路2段102巷42號(旁),2018.01.17,2018.07.15,16.8,龍湶水資源股份有限公司,2019-01-14T15:34:25.097,"[120.19123808389195, 23.03145044855033]",131.0
,2103,起府緯街99/121/127號訖府緯街115巷3號(旁等),2018.01.17,2018.04.02,7.2,中華電信公司台南營運處第二客網中心,2018-12-07T13:40:28.360,"[120.19624051349946, 22.983826567965284]",42.0
,2103,五妃街412號(等旁),2018.01.17,2018.04.02,1.8,中華電信公司台南營運處第二客網中心,2018-12-07T13:39:51.130,"[120.19559215113127, 22.982721413329816]",42.0
,2106,起台江大道1段861號(等23戶),2018.01.17,2018.04.16,86.4,台灣自來水公司台南服務所,2018-05-25T11:12:24.117,"[120.21578301843131, 23.054799855929872]",188.0
,2104,起忠義路3段(與)訖公園南路(交叉口),2018.01.17,2018.03.17,12,台灣電力公司台南區營業處,2018-08-03T09:38:28.560,"[120.20678198406397, 23.001501777995838]",79.0
,2101,起裕農路930號(邊),2018.01.17,2018.04.17,1.2,台灣自來水公司台南服務所,2019-01-16T21:22:34.043,"[120.24437793920727, 22.989909999172927]",65.0
,2110,起全興里竹子腳路235-12號,2018.01.17,2018.04.16,1.75,台灣自來水股份有限公司第六區管理處新市服務所,2019-03-05T10:29:44.630,"[120.29676491047671, 23.021224651186515]",124.0
,2101,起中華東路3段189號,2018.01.17,2018.04.17,5.4,欣南天然氣股份有限公司,2018-12-19T09:24:06.627,"[120.22558014939054, 22.976599691813007]",27.0
,2110,起崙頂里崙子頂路1-53號,2018.01.17,2018.04.16,0.75,台灣自來水股份有限公司第六區管理處新市服務所,2019-02-13T16:10:36.857,"[120.29211545486872, 23.021949285353774]",124.0
,2115,起太子路81號,2018.01.17,2018.03.05,4.8,中華電信公司台南營運處第一客網中心四股,2018-06-14T11:30:51.180,"[120.26890110697366, 22.991569748417422]",67.0
,2115,起太子路98號,2018.01.17,2018.03.05,12,中華電信公司台南營運處第一客網中心四股,2018-06-14T11:22:14.797,"[120.26784359757765, 22.991609405274822]",67.0
,2108,大灣一街390號(旁),2018.01.17,2018.03.31,0.72,中華電信公司台南營運處第一客網中心四股,2018-12-06T16:21:08.737,"[120.27015483718276, 23.003517152823754]",85.0
,2103,起金華路1段411號,2018.01.17,2018.04.20,4,台灣自來水公司台南給水廠,2018-07-06T15:46:37.780,"[120.19043815959775, 22.97044366736577]",23.0
,2103,起大成路2段81巷35號,2018.01.17,2018.04.20,2,台灣自來水公司台南給水廠,2018-07-06T16:22:39.567,"[120.19429834947746, 22.973940621447394]",24.0
,2115,義林12街33號,2018.01.17,2018.04.17,6.25,台灣自來水股份有限公司第六區管理處歸仁服務所,2018-08-31T11:43:39.470,"[120.26403855093724, 22.973050051062607]",31.0
,2115,忠義二街16號,2018.01.18,2018.02.18,2.75,台灣自來水股份有限公司第六區管理處歸仁服務所,2018-04-12T14:37:48.070,"[120.25849974364118, 22.978865904055546]",30.0
,2102,起西門路2段225巷31號訖國華街3段72號,2018.01.18,2018.04.17,3.6,中華電信公司台南營運處第二客網中心,2018-06-11T11:45:07.993,"[120.19830948044374, 22.995393632108364]",60.0
,2102,起民權路3段143巷36號訖和平街118巷11號,2018.01.18,2018.04.17,2.16,中華電信公司台南營運處第二客網中心,2018-07-31T09:24:13.820,"[120.1948659839176, 22.997111842471472]",78.0
,2102,起忠明街32/50/68號訖康樂街184號,2018.01.18,2018.04.17,2.88,中華電信公司台南營運處第二客網中心,2018-04-12T16:28:01.893,"[120.19635489985107, 22.99635665143419]",60.0
,2107,起建平15街46/60號訖慶平路55號,2018.01.18,2018.04.17,2.16,中華電信公司台南營運處第二客網中心,2019-03-05T16:17:30.843,"[120.18311845675909, 22.996842740246795]",59.0
,2102,起南門路(與)訖南門路97巷(交叉口),2018.01.18,2018.03.18,2,台灣電力公司台南區營業處,2018-09-28T15:38:31.820,"[120.2046243841163, 22.98854851015866]",61.0
,2102,起武聖路69巷40弄4號訖武聖路69巷40弄4號(西77M處),2018.01.18,2018.04.18,51.6,欣南天然氣股份有限公司,2018-10-03T11:17:15.487,"[120.1912183368383, 23.004756225005192]",77.0
,2102,五妃街209號,2018.01.18,2018.04.18,3.6,欣南天然氣股份有限公司,2019-02-27T09:41:21.993,"[120.20428511111102, 22.982571648860176]",43.0
,2115,忠義2街21號,2018.01.18,2018.02.18,9.6,台灣電力公司台南區營業處,2018-09-18T09:42:14.683,"[120.25766186006204, 22.97888953936354]",30.0
,2108,起中正路279巷2弄63號,2018.01.18,2018.03.18,4.8,台灣電力公司台南區營業處,2018-05-22T14:17:04.003,"[120.24418927977747, 23.03051924501466]",137.0
,2108,起永大路2段27號,2018.01.18,2018.03.18,11.04,台灣電力公司台南區營業處,2018-06-15T09:42:40.407,"[120.26005405942526, 23.002466453727145]",84.0
,2103,起大成路2段143巷5弄3號,2018.01.18,2018.04.20,6,台灣自來水公司台南給水廠,2019-01-15T18:36:31.663,"[120.19367431410713, 22.974434866311732]",24.0
,2103,起永成路3段221號,2018.01.18,2018.04.20,6,台灣自來水公司台南給水廠,2019-01-15T18:36:22.347,"[120.19537124159791, 22.968039147971588]",6.0
,2101,文東街63號,2018.01.18,2018.04.20,1,台灣自來水公司台南給水廠,2019-02-13T14:45:28.203,"[120.2328292815274, 22.961330070088415]",10.0
,2107,起國勝路73105-1號(等旁),2018.01.18,2018.04.17,3.6,中華電信公司台南營運處第二客網中心,2019-01-16T14:09:09.013,"[120.16075287117212, 23.002226382810427]",74.0
,2115,義林六街115號(靜思高幹4右3邊),2018.01.19,2018.02.19,0.75,台灣自來水股份有限公司第六區管理處歸仁服務所,2018-05-22T14:48:30,"[120.26043015250187, 22.969519381779133]",12.0
,2104,起東豐路451巷(與東豐路交叉口對面),2018.01.19,2018.03.19,10.8,台灣電力公司台南區營業處,2018-07-31T09:50:54.393,"[120.22697154066715, 23.002031425704104]",81.0
,2103,起新興路228-1號,2018.01.19,2018.03.19,8,三冠王有線電視股份有限公司,2018-03-20T11:03:39.570,"[120.19274455641514, 22.97659752006709]",24.0
,2104,育賢街270號,2018.01.19,2018.03.19,6,台灣電力公司台南區營業處,2018-11-14T14:37:52.527,"[120.20829145225123, 23.01497457702129]",97.0
,2104,起文賢路1122巷1號(挖文賢路),2018.01.19,2018.04.19,1.8,欣南天然氣股份有限公司,2019-01-31T10:02:55.923,"[120.19348847377512, 23.016578612484103]",114.0
,2101,東榮街97號(邊),2018.01.19,2018.04.21,1.2,台灣自來水公司台南服務所,2018-10-11T15:30:36.657,"[120.21524481719935, 22.989048817966218]",62.0
,2101,起裕農路668巷19號,2018.01.19,2018.04.21,1.2,台灣自來水公司台南服務所,2019-01-07T18:18:17.403,"[120.23661611833542, 22.987940053833228]",46.0
,2115,起中正路三段523巷138號,2018.01.19,2018.02.19,0.75,台灣自來水股份有限公司第六區管理處歸仁服務所,2018-04-12T14:30:55.843,"[120.25341702708843, 22.987302592517647]",48.0
,2116,起保東路269號,2018.01.19,2018.03.19,30.4,台灣電力公司台南區營業處,2018-05-25T16:49:13.787,"[120.30268463543254, 22.996138776422864]",71.0
,2101,起裕農路621巷28號(等),2018.01.19,2018.03.31,2.16,中華電信公司台南營運處第一客網中心四股,2019-01-31T18:28:23.260,"[120.23560898152796, 22.988836988840454]",64.0
,2108,起大灣東路63號,2018.01.19,2018.03.31,2.4,中華電信公司台南營運處第一客網中心四股,2018-08-24T17:00:24.253,"[120.26090567330984, 22.998963306873634]",85.0
,2108,起成功路244巷70號,2018.01.19,2018.03.31,2.4,中華電信公司台南營運處第一客網中心四股,2018-08-24T16:55:52.820,"[120.2337741815017, 23.01279165326203]",100.0
,2108,起富強路一段185巷10弄37號,2018.01.19,2018.03.31,3,中華電信公司台南營運處第一客網中心四股,2018-08-03T11:45:42.193,"[120.2738045409902, 23.018632645518103]",122.0
,2108,起中正南路779巷10弄1號,2018.01.19,2018.03.31,15,中華電信公司台南營運處第一客網中心四股,2018-08-24T16:44:08.670,"[120.23549826080735, 23.04077123336453]",154.0
,2108,起中正路635巷1弄3-2號,2018.01.19,2018.03.31,1.2,中華電信公司台南營運處第一客網中心四股,2018-04-19T17:02:53.987,"[120.23736094145822, 23.040672658563363]",154.0
,2108,起鹽平街(等)訖中正南路490巷(口等),2018.01.19,2018.04.16,21.6,中華電信公司台南營運處第一客網中心四股,2019-01-02T21:12:43.910,"[120.23609127281102, 23.032697789700126]",136.0
,2101,起裕農路621巷41弄7-2號,2018.01.19,2018.04.20,2,台灣自來水公司台南給水廠,2019-02-13T14:36:43.603,"[120.23515951374627, 22.9902572731893]",64.0
,2104,起文賢路480巷(口),2018.01.19,2018.04.30,11.02,台灣自來水公司台南給水廠,2019-01-17T18:08:17.317,"[120.19360799520034, 23.006185428675433]",96.0
,2102,文和街31號(旁),2018.01.20,2018.03.20,3.6,台灣電力公司台南區營業處,2018-07-31T10:01:09.027,"[120.19278143481544, 23.00386235880163]",78.0
,2106,起北安路2段63巷71號(向西92米T字路口)訖該T字路路(口向北33米處),2018.01.20,2018.04.22,1.2,台灣自來水公司台南服務所,2018-06-21T16:19:04.517,"[120.20133334630255, 23.025913686010337]",132.0
,2106,起北安路2段63巷71號(向西92米T字路口)訖該T字路(口向北82米處),2018.01.20,2018.04.22,1.2,台灣自來水公司台南服務所,2018-12-14T10:20:22.940,"[120.2010352020523, 23.026543877754925]",132.0
,2116,起關新路二段275巷55號,2018.01.20,2018.02.28,3,台灣電力公司台南區營業處,2018-05-25T15:50:35.780,"[120.3067081878869, 23.003173606223623]",89.0
,2106,起州南路(安和路4段)訖州南路(州南1街),2018.01.21,2018.04.20,60.6,欣南天然氣股份有限公司,2019-02-15T18:16:54.347,"[120.21808351022479, 23.05714257029278]",188.0
,2106,樂活2街(與6街路口向西68米),2018.01.22,2018.04.22,0.6,台灣自來水公司台南服務所,2019-01-31T17:24:39.053,"[120.18466657612645, 23.017866527502587]",113.0
,2106,起府安路5段153巷1號訖海佃路1段158巷176號(旁),2018.01.22,2018.07.20,204,龍湶水資源股份有限公司,2019-01-11T14:53:00.530,"[120.19791020511666, 23.024573739141974]",132.0
,2101,起東門路3段226巷97弄81號(旁),2018.01.22,2018.03.22,101.04,台灣電力公司台南區營業處,2018-07-11T18:13:08.087,"[120.2348675954339, 22.973640192751404]",28.0
,2107,起健康4街(與)訖光州4街(交叉口),2018.01.22,2018.03.22,12,台灣電力公司台南區營業處,2018-07-30T15:38:21.320,"[120.16289107970667, 22.988061057145167]",57.0
,2106,州南1街181號(邊),2018.01.22,2018.03.22,2,台灣電力公司台南區營業處,2018-12-12T10:50:27.330,"[120.21641724775601, 23.057687167328005]",188.0
,2107,永華8街298號,2018.01.22,2018.04.22,4.2,欣南天然氣股份有限公司,2018-11-14T17:22:52.103,"[120.17288896521464, 22.99605658308031]",58.0
,2101,起自由路2段127號訖自由路2段125巷13.50號,2018.01.22,2018.03.22,12.12,台灣電力公司台南區營業處,2018-08-07T11:10:22.020,"[120.23752013922247, 22.973307970848396]",28.0
,2108,起中正路146號訖中正路148巷17弄2號,2018.01.22,2018.03.22,49,台灣電力公司台南區營業處,2018-06-15T09:32:38.770,"[120.25401820239955, 23.031550227024475]",138.0
,2103,起大成路2段112號,2018.01.22,2018.03.22,4.44,台灣電力公司台南區營業處,2018-12-07T09:09:48.930,"[120.19469776508431, 22.97499087393471]",24.0
,2108,龍中街30巷40號(邊),2018.01.22,2018.04.21,2.4,台灣自來水股份有限公司第六區管理處永康服務所,2018-06-07T16:48:21.643,"[120.26493628802271, 23.030065320411126]",139.0
,2108,起大灣路942巷169弄67號,2018.01.22,2018.04.21,1.8,台灣自來水股份有限公司第六區管理處永康服務所,2018-12-10T14:27:41.900,"[120.25484893116989, 23.00310981670283]",84.0
,2101,裕東2街5.13.15號,2018.01.23,2018.03.23,5.82,台灣電力公司台南區營業處,2018-08-07T14:28:41.387,"[120.24655124321669, 22.9771304749369]",29.0
,2106,起海佃路2段271號(旁),2018.01.23,2018.03.23,12.6,台灣電力公司台南區營業處,2018-09-25T10:00:06.470,"[120.18849131229469, 23.036983385387813]",149.0
,2106,起海佃路2段(與)訖海佃路2段193巷(交叉口),2018.01.23,2018.03.23,18.2,台灣電力公司台南區營業處,2018-09-21T08:53:58.660,"[120.1892541530123, 23.034619675690717]",149.0
,2107,起永華路2段1039號(旁),2018.01.23,2018.03.23,1.44,台灣電力公司台南區營業處,2018-09-21T15:37:41.300,"[120.16635770580147, 22.991566303340406]",57.0
,2101,德東街235巷45號,2018.01.23,2018.04.12,0.72,中華電信公司台南營運處第二客網中心,2018-11-22T10:05:59.643,"[120.23341786345787, 22.962577751501904]",10.0
,2107,起育平路(與)訖建平8街(交叉口),2018.01.23,2018.03.23,2.88,台灣電力公司台南區營業處,2018-09-21T15:38:33.477,"[120.1690453825474, 22.992060587372986]",57.0
